time_s,transmitter,receiver,source_mac,dest_mac,packet_name,packet_bytes
30.610075177,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-6",236
30.620075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-6",236
30.630075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-6",236
30.630320933,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-6",236
30.640074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-6",236
30.640239989,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-6",236
30.650074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-6",236
30.650240172,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-6",236
30.650457351,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-1",136
30.650584346,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-1",136
30.700074602,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-7",236
30.700228204,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-1",136
30.700436572,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-1",136
30.710075177,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-7",236
30.720075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-7",236
30.730075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-7",236
30.730275934,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-7",236
30.740074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-7",236
30.740329989,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-7",236
30.750074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-7",236
30.750258172,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-7",236
30.800074603,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-8",236
30.810075176,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-8",236
30.820075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-8",236
30.830075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-8",236
30.830230935,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-8",236
30.840074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-8",236
30.840257989,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-8",236
30.850074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-8",236
30.850312171,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-8",236
30.900074603,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-9",236
30.910075176,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-9",236
30.920075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-9",236
30.930075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-9",236
30.930248935,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-9",236
30.940074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-9",236
30.940230988,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-9",236
30.950074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-9",236
30.950231171,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-9",236
31.000074604,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-10",236
31.000255208,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-2",136
31.010075176,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-10",236
31.020075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-10",236
31.030075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-10",236
31.030338936,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-10",236
31.040074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-10",236
31.040248988,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-10",236
31.050074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-10",236
31.050222171,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-10",236
31.050376347,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-2",136
31.053539960,gateway,uav1,0A-AA-00-00-00-02,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
31.053540532,gateway,uav2,0A-AA-00-00-00-02,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
31.053540535,gateway,uav3,0A-AA-00-00-00-02,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
31.100074604,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-11",236
31.100327783,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-2",136
31.110075176,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-11",236
31.120075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-11",236
31.130075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-11",236
31.130329936,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-11",236
31.140074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-11",236
31.140257988,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-11",236
31.150074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-11",236
31.150239349,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-2",136
31.150432059,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-11",236
31.150641233,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-2",136
31.200074605,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-12",236
31.200219210,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-2",136
31.200409578,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-2",136
31.210075175,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-12",236
31.220075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-12",236
31.230075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-12",236
31.230320937,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-12",236
31.240074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-12",236
31.240266988,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-12",236
31.250074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-12",236
31.250285170,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-12",236
31.300074606,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-13",236
31.310075175,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-13",236
31.320075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-13",236
31.330075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-13",236
31.330221938,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-13",236
31.340074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-13",236
31.340221987,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-13",236
31.350074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-13",236
31.350267170,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-13",236
31.400074606,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-14",236
31.410075175,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-14",236
31.420075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-14",236
31.430075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-14",236
31.430266938,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-14",236
31.440074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-14",236
31.440266987,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-14",236
31.450074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-14",236
31.450312170,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-14",236
31.500074607,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-15",236
31.500201214,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-3",136
31.510075174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-15",236
31.520075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-15",236
31.530075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-15",236
31.530266939,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-15",236
31.540074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-15",236
31.540239987,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-15",236
31.550074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-15",236
31.550221344,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-3",136
31.550440518,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-15",236
31.600074608,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-16",236
31.600237786,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-3",136
31.610075174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-16",236
31.620075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-16",236
31.630075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-16",236
31.630338940,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-16",236
31.640074812,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-16",236
31.640239986,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-16",236
31.650074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-16",236
31.650303169,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-16",236
31.650448348,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-3",136
31.650611343,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-3",136
31.691577320,gateway,uav1,0A-AA-00-00-00-02,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
31.691577886,gateway,uav2,0A-AA-00-00-00-02,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
31.691577891,gateway,uav3,0A-AA-00-00-00-02,FF-FF-FF-FF-FF-FF,"aodv::Rreq",60
31.700074608,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-17",236
31.700219216,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-3",136
31.700436584,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-3",136
31.710075174,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-17",236
31.720075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-17",236
31.730075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-17",236
31.730239940,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-17",236
31.740074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-17",236
31.740302986,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-17",236
31.750074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-17",236
31.750312169,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-17",236
31.800074609,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-18",236
31.810075173,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-18",236
31.820075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-18",236
31.830075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-18",236
31.830311941,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-18",236
31.840074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-18",236
31.840329986,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-18",236
31.850074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-18",236
31.850276169,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-18",236
31.900074609,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-19",236
31.910075173,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-19",236
31.920075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-19",236
31.930075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-19",236
31.930284942,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-19",236
31.940074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-19",236
31.940275986,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-19",236
31.950074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-19",236
31.950267168,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-19",236
32.000074610,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-20",236
32.000282220,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-4",136
32.010075173,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-20",236
32.020075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-20",236
32.030075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-20",236
32.030347942,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-20",236
32.040074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-20",236
32.040257985,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-20",236
32.050074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-20",236
32.050267168,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-20",236
32.050484341,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-4",136
32.100074611,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-21",236
32.100309790,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-4",136
32.110075173,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-21",236
32.120075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-21",236
32.130075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-21",236
32.130329943,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-21",236
32.140074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-21",236
32.140221985,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-21",236
32.150074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-21",236
32.150222168,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-21",236
32.150376347,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-4",136
32.150629342,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-4",136
32.200074611,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-22",236
32.200282223,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-4",136
32.200463591,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-4",136
32.210075172,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-22",236
32.220075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-22",236
32.230075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-22",236
32.230356944,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-22",236
32.240074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-22",236
32.240284985,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-22",236
32.250074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-22",236
32.250339168,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-22",236
32.300074612,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-23",236
32.310075172,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-23",236
32.320075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-23",236
32.330075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-23",236
32.330293944,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-23",236
32.340074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-23",236
32.340257985,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-23",236
32.350074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-23",236
32.350267167,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-23",236
32.400074613,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-24",236
32.410075172,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-24",236
32.420075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-24",236
32.430075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-24",236
32.430329945,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-24",236
32.440074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-24",236
32.440266984,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-24",236
32.450074995,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-24",236
32.450294167,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-24",236
32.500074613,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-25",236
32.500300227,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-5",136
32.510075171,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-25",236
32.520075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-25",236
32.530075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-25",236
32.530257946,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-25",236
32.540074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-25",236
32.540293984,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-25",236
32.550074996,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-25",236
32.550258167,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-25",236
32.550403338,gateway,uav2,0A-AA-00-00-00-02,0A-AA-00-00-00-05,"GcsCommand-5",136
32.600074614,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-26",236
32.600282793,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-5",136
32.610075171,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-26",236
32.620075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-26",236
32.630075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-26",236
32.630257946,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-26",236
32.640074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-26",236
32.640302984,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-26",236
32.650074996,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-26",236
32.650240167,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-26",236
32.650367345,gateway,uav3,0A-AA-00-00-00-02,0A-AA-00-00-00-06,"GcsCommand-5",136
32.650575341,uav3,uav4,0A-AA-00-00-00-06,0A-AA-00-00-00-07,"GcsCommand-5",136
32.700074615,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-27",236
32.700273229,gateway,uav1,0A-AA-00-00-00-02,0A-AA-00-00-00-04,"GcsCommand-5",136
32.700400597,uav1,uav5,0A-AA-00-00-00-04,0A-AA-00-00-00-08,"GcsCommand-5",136
32.710075171,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-27",236
32.720075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-27",236
32.730075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-27",236
32.730248947,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-27",236
32.740074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-27",236
32.740230984,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-27",236
32.750074996,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-27",236
32.750330166,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-27",236
32.800074615,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-28",236
32.810075171,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-28",236
32.820075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-28",236
32.830075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-28",236
32.830329948,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-28",236
32.840074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-28",236
32.840239983,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-28",236
32.850074996,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-28",236
32.850294166,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-28",236
32.900074616,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-29",236
32.910075170,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-29",236
32.920075179,uav3,gateway,0A-AA-00-00-00-06,0A-AA-00-00-00-02,"UavTelemetry-29",236
32.930075332,uav4,uav1,0A-AA-00-00-00-07,0A-AA-00-00-00-04,"UavTelemetry-29",236
32.930320948,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-29",236
32.940074813,uav5,uav2,0A-AA-00-00-00-08,0A-AA-00-00-00-05,"UavTelemetry-29",236
32.940221983,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-29",236
32.950074996,uav6,uav2,0A-AA-00-00-00-09,0A-AA-00-00-00-05,"UavTelemetry-29",236
32.950294166,uav2,gateway,0A-AA-00-00-00-05,0A-AA-00-00-00-02,"UavTelemetry-29",236
33.000074617,uav1,gateway,0A-AA-00-00-00-04,0A-AA-00-00-00-02,"UavTelemetry-30",236
